,yr_released,report_year,race_ethnicity,age_released,crime_class,crime_type,crime_subtype,release_type,super_dist,recidivist,target_pop,sex
236,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Public Order,Traffic,Parole,4JD,No,Yes,Male
237,2010,2013,White - Non-Hispanic,25-34,C Felony,Property,Theft,Parole,7JD,No,Yes,Male
238,2010,2013,Black - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,2JD,Yes,Yes,Male
239,2010,2013,White - Non-Hispanic,Under 25,D Felony,Public Order,OWI,Parole,6JD,No,Yes,Male
240,2010,2013,White - Non-Hispanic,25-34,Felony - Enhanced,Drug,Trafficking,Parole,1JD,No,Yes,Male
241,2010,2013,White - Non-Hispanic,25-34,Felony - Enhanced,Drug,Trafficking,Parole,1JD,No,Yes,Male
242,2010,2013,White - Non-Hispanic,25-34,Felony - Enhanced,Drug,Trafficking,Parole,1JD,No,Yes,Male
243,2010,2013,Black - Non-Hispanic,35-44,D Felony,Property,Vandalism,Discharged – End of Sentence,,No,No,Male
244,2010,2013,Black - Non-Hispanic,35-44,D Felony,Property,Vandalism,Discharged – End of Sentence,,No,No,Male
245,2010,2013,Black - Non-Hispanic,45-54,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,Yes,No,Male
246,2010,2013,White - Non-Hispanic,55 and Older,D Felony,Drug,Trafficking,Parole,3JD,No,Yes,Male
247,2010,2013,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Violent,Sex,Special Sentence,3JD,Yes,Yes,Male
248,2010,2013,White - Non-Hispanic,25-34,C Felony,Violent,Murder/Manslaughter,Parole,3JD,No,Yes,Male
249,2010,2013,Black - Non-Hispanic,25-34,D Felony,Drug,Trafficking,Parole,3JD,Yes,Yes,Male
250,2010,2013,Black - Non-Hispanic,25-34,C Felony,Violent,Assault,Parole,7JD,No,Yes,Male
251,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,No,No,Male
252,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,No,No,Male
253,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,No,No,Male
254,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,No,No,Male
255,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,No,No,Male
256,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,No,No,Male
257,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,No,No,Male
258,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,No,No,Male
259,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,No,No,Male
260,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,No,No,Male
261,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,No,No,Male
262,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,No,No,Male
263,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,No,No,Male
264,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,No,No,Male
265,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,No,No,Male
266,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,No,No,Male
267,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,No,No,Male
268,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,No,No,Male
269,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,No,No,Male
270,2010,2013,White - Non-Hispanic,25-34,D Felony,Property,Forgery/Fraud,Parole,7JD,Yes,Yes,Female
271,2010,2013,White - Non-Hispanic,45-54,C Felony,Property,Theft,Parole,1JD,No,Yes,Female
272,2010,2013,White - Non-Hispanic,25-34,D Felony,Drug,Trafficking,Parole,2JD,Yes,Yes,Male
273,2010,2013,White - Non-Hispanic,45-54,Felony - Enhanced,Public Order,Flight/Escape,Parole,1JD,Yes,Yes,Female
274,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Public Order,Alcohol,Parole,8JD,No,Yes,Male
275,2010,2013,White - Non-Hispanic,45-54,D Felony,Violent,Assault,Parole,7JD,No,Yes,Male
276,2010,2013,Black - Non-Hispanic,35-44,D Felony,Public Order,Flight/Escape,Parole,5JD,Yes,Yes,Male
277,2010,2013,White - Non-Hispanic,45-54,C Felony,Drug,Trafficking,Parole,4JD,Yes,Yes,Male
278,2010,2013,White - Non-Hispanic,35-44,C Felony,Property,Theft,Parole,1JD,Yes,Yes,Male
279,2010,2013,Black - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,1JD,Yes,Yes,Male
280,2010,2013,White - Non-Hispanic,25-34,B Felony,Drug,Trafficking,Parole,5JD,Yes,Yes,Male
281,2010,2013,Black - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,5JD,Yes,Yes,Male
282,2010,2013,Black - Non-Hispanic,25-34,D Felony,Public Order,OWI,Parole,3JD,Yes,Yes,Male
283,2010,2013,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,2JD,Yes,Yes,Male
284,2010,2013,White - Non-Hispanic,45-54,C Felony,Property,Arson,Parole,4JD,No,Yes,Male
285,2010,2013,White - Non-Hispanic,25-34,Felony - Enhanced,Violent,Murder/Manslaughter,Parole,2JD,No,Yes,Male
286,2010,2013,White - Non-Hispanic,25-34,D Felony,Drug,Trafficking,Parole,7JD,Yes,Yes,Male
287,2010,2013,White -,35-44,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,No,No,Male
288,2010,2013,White - Non-Hispanic,25-34,C Felony,Property,Theft,Parole,1JD,No,Yes,Male
289,2010,2013,White - Non-Hispanic,25-34,C Felony,Property,Theft,Parole,1JD,No,Yes,Male
290,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Drug,Drug Possession,Discharged – End of Sentence,,Yes,No,Male
291,2010,2013,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Property,Theft,Parole,2JD,Yes,Yes,Male
292,2010,2013,Black - Non-Hispanic,25-34,D Felony,Drug,Drug Possession,Parole,3JD,Yes,Yes,Male
293,2010,2013,White - Non-Hispanic,Under 25,D Felony,Public Order,Traffic,Parole,5JD,No,Yes,Male
294,2010,2013,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Parole,5JD,Yes,Yes,Male
295,2010,2013,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole,5JD,Yes,Yes,Male
296,2010,2013,White - Non-Hispanic,35-44,C Felony,Drug,Other Drug,Parole,8JD,No,Yes,Male
297,2010,2013,White - Non-Hispanic,25-34,D Felony,Violent,Assault,Discharged – End of Sentence,,Yes,No,Male
298,2010,2013,White - Non-Hispanic,45-54,Aggravated Misdemeanor,Drug,Drug Possession,Parole,3JD,No,Yes,Male
299,2010,2013,White - Non-Hispanic,25-34,Felony - Enhanced,Property,Burglary,Discharged – End of Sentence,,Yes,No,Male
300,2010,2013,Black - Non-Hispanic,35-44,D Felony,Drug,Other Drug,Parole,1JD,No,Yes,Male
301,2010,2013,White - Non-Hispanic,35-44,B Felony,Drug,Trafficking,Parole,5JD,Yes,Yes,Male
302,2010,2013,Black - Non-Hispanic,25-34,D Felony,Public Order,Sex Offender Registry/Residency,Parole,1JD,No,Yes,Male
303,2010,2013,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,Yes,No,Male
304,2010,2013,White - Non-Hispanic,Under 25,D Felony,Drug,Trafficking,Discharged – End of Sentence,,Yes,No,Male
305,2010,2013,White - Non-Hispanic,25-34,C Felony,Property,Theft,Parole,5JD,No,Yes,Male
306,2010,2013,White - Non-Hispanic,25-34,C Felony,Property,Theft,Parole,5JD,No,Yes,Male
307,2010,2013,Black - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,5JD,Yes,Yes,Male
308,2010,2013,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Property,Theft,Parole,7JD,Yes,Yes,Male
309,2010,2013,Black - Non-Hispanic,25-34,D Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male
310,2010,2013,White - Non-Hispanic,45-54,Aggravated Misdemeanor,Public Order,OWI,Discharged – End of Sentence,,No,No,Female
311,2010,2013,White - Non-Hispanic,Under 25,C Felony,Property,Theft,Parole,5JD,Yes,Yes,Male
312,2010,2013,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Property,Theft,Parole,4JD,Yes,Yes,Male
313,2010,2013,White - Non-Hispanic,Under 25,D Felony,Violent,Assault,Parole,4JD,Yes,Yes,Male
314,2010,2013,Black - Non-Hispanic,45-54,D Felony,Public Order,Sex Offender Registry/Residency,Parole,6JD,No,Yes,Male
315,2010,2013,White - Non-Hispanic,25-34,Felony - Enhanced,Violent,Sex,Parole,8JD,No,Yes,Male
316,2010,2013,White - Non-Hispanic,25-34,B Felony,Violent,Other Violent,Parole,2JD,Yes,Yes,Male
317,2010,2013,Black - Non-Hispanic,45-54,D Felony,Violent,Assault,Discharged – End of Sentence,,Yes,No,Male
318,2010,2013,White - Non-Hispanic,45-54,C Felony,Drug,Trafficking,Parole,8JD,No,Yes,Male
319,2010,2013,White - Non-Hispanic,45-54,C Felony,Drug,Trafficking,Parole,8JD,No,Yes,Male
320,2010,2013,White - Non-Hispanic,45-54,C Felony,Drug,Trafficking,Parole,8JD,No,Yes,Male
321,2010,2013,White - Non-Hispanic,45-54,C Felony,Drug,Trafficking,Parole,8JD,No,Yes,Male
322,2010,2013,White - Non-Hispanic,45-54,C Felony,Drug,Trafficking,Parole,8JD,No,Yes,Male
323,2010,2013,White - Non-Hispanic,45-54,C Felony,Drug,Trafficking,Parole,8JD,No,Yes,Male
324,2010,2013,White - Non-Hispanic,45-54,C Felony,Drug,Trafficking,Parole,8JD,No,Yes,Male
325,2010,2013,White - Non-Hispanic,45-54,C Felony,Drug,Trafficking,Parole,8JD,No,Yes,Male
326,2010,2013,White - Non-Hispanic,45-54,C Felony,Drug,Trafficking,Parole,8JD,No,Yes,Male
327,2010,2013,White - Non-Hispanic,45-54,C Felony,Drug,Trafficking,Parole,8JD,No,Yes,Male
328,2010,2013,White - Non-Hispanic,35-44,Serious Misdemeanor,Violent,Assault,Discharged – End of Sentence,,No,No,Male
329,2010,2013,White - Non-Hispanic,55 and Older,D Felony,Violent,Assault,Parole,2JD,No,Yes,Male
330,2010,2013,Black - Non-Hispanic,25-34,D Felony,Public Order,Flight/Escape,Parole,7JD,Yes,Yes,Male
331,2010,2013,White - Non-Hispanic,45-54,D Felony,Public Order,Sex Offender Registry/Residency,Parole,2JD,No,Yes,Male
332,2010,2013,White - Non-Hispanic,45-54,D Felony,Public Order,Sex Offender Registry/Residency,Parole,2JD,No,Yes,Male
333,2010,2013,White - Non-Hispanic,25-34,B Felony,Violent,Murder/Manslaughter,Parole,6JD,No,Yes,Male
334,2010,2013,White - Non-Hispanic,35-44,C Felony,Property,Vandalism,Parole,5JD,No,Yes,Male
335,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Public Order,Traffic,Discharged – End of Sentence,,No,No,Male
336,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Public Order,Traffic,Discharged – End of Sentence,,No,No,Male
337,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Public Order,Traffic,Discharged – End of Sentence,,No,No,Male
338,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Public Order,Traffic,Discharged – End of Sentence,,No,No,Male
339,2010,2013,White - Non-Hispanic,25-34,C Felony,Property,Burglary,Parole,8JD,No,Yes,Male
340,2010,2013,White - Non-Hispanic,25-34,D Felony,Violent,Assault,Parole,1JD,No,Yes,Male
341,2010,2013,White - Non-Hispanic,25-34,D Felony,Violent,Assault,Parole,1JD,No,Yes,Male
342,2010,2013,White - Hispanic,Under 25,C Felony,Violent,Other Violent,Parole,3JD,No,Yes,Male
343,2010,2013,White - Hispanic,25-34,Aggravated Misdemeanor,Property,Theft,Discharged – End of Sentence,,No,No,Female
344,2010,2013,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Property,Theft,Parole,5JD,No,Yes,Female
345,2010,2013,White - Hispanic,Under 25,Felony - Enhanced,Drug,Trafficking,Discharged – End of Sentence,,No,No,Male
346,2010,2013,White - Non-Hispanic,45-54,D Felony,Violent,Murder/Manslaughter,Parole,7JD,No,Yes,Male
347,2010,2013,White - Non-Hispanic,35-44,D Felony,Property,Burglary,Parole,5JD,Yes,Yes,Male
348,2010,2013,Black - Non-Hispanic,35-44,D Felony,Property,Forgery/Fraud,Parole,7JD,No,Yes,Male
349,2010,2013,Black - Non-Hispanic,35-44,D Felony,Property,Forgery/Fraud,Parole,7JD,No,Yes,Male
350,2010,2013,Black - Non-Hispanic,Under 25,D Felony,Drug,Trafficking,Parole,2JD,No,Yes,Male
351,2010,2013,White - Non-Hispanic,45-54,C Felony,Drug,Trafficking,Parole,1JD,Yes,Yes,Male
352,2010,2013,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Other,Special Sentence Revocation,Special Sentence,7JD,No,Yes,Male
353,2010,2013,White - Non-Hispanic,45-54,B Felony,Drug,Trafficking,Parole,5JD,No,Yes,Female
354,2010,2013,Black - Non-Hispanic,45-54,B Felony,Other,Other Criminal,Parole,5JD,No,Yes,Male
355,2010,2013,Black - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole,5JD,Yes,Yes,Male
356,2010,2013,White - Non-Hispanic,45-54,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,,Yes,No,Male
357,2010,2013,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Violent,Assault,Parole,5JD,Yes,Yes,Male
358,2010,2013,White - Non-Hispanic,35-44,D Felony,Public Order,OWI,Parole,1JD,No,Yes,Male
359,2010,2013,White - Non-Hispanic,45-54,D Felony,Violent,Other Violent,Discharged – End of Sentence,,No,No,Male
360,2010,2013,White - Non-Hispanic,45-54,D Felony,Drug,Other Drug,Parole,5JD,No,Yes,Male
361,2010,2013,White - Non-Hispanic,35-44,D Felony,Property,Burglary,Parole,3JD,No,Yes,Male
362,2010,2013,White - Non-Hispanic,35-44,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
363,2010,2013,White - Non-Hispanic,35-44,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
364,2010,2013,White - Non-Hispanic,35-44,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
365,2010,2013,White - Non-Hispanic,35-44,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
366,2010,2013,White - Non-Hispanic,35-44,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
367,2010,2013,White - Non-Hispanic,35-44,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
368,2010,2013,White - Non-Hispanic,35-44,D Felony,Property,Burglary,Discharged – End of Sentence,,No,No,Male
369,2010,2013,White - Non-Hispanic,25-34,D Felony,Violent,Sex,Discharged – End of Sentence,,Yes,No,Male
370,2010,2013,White - Non-Hispanic,35-44,D Felony,Property,Theft,Parole,2JD,Yes,Yes,Female
371,2010,2013,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Discharged – End of Sentence,,Yes,No,Male
372,2010,2013,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Property,Vandalism,Discharged – End of Sentence,,Yes,No,Male
373,2010,2013,Black - Non-Hispanic,Under 25,Serious Misdemeanor,Drug,Trafficking,Discharged – End of Sentence,,No,No,Male
374,2010,2013,White - Hispanic,25-34,D Felony,Public Order,OWI,Parole,7JD,Yes,Yes,Male
375,2010,2013,White - Non-Hispanic,45-54,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,,No,No,Female
376,2010,2013,White - Non-Hispanic,45-54,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,,No,No,Female
377,2010,2013,White - Non-Hispanic,25-34,C Felony,Property,Burglary,Discharged – End of Sentence,,Yes,No,Male
378,2010,2013,White - Non-Hispanic,45-54,D Felony,Property,Burglary,Parole,6JD,No,Yes,Male
379,2010,2013,White - Non-Hispanic,45-54,D Felony,Property,Burglary,Parole,6JD,No,Yes,Male
380,2010,2013,White - Hispanic,Under 25,D Felony,Property,Forgery/Fraud,Parole,5JD,No,Yes,Male
381,2010,2013,White - Non-Hispanic,25-34,D Felony,Drug,Trafficking,Parole,5JD,Yes,Yes,Male
382,2010,2013,White - Non-Hispanic,35-44,D Felony,Public Order,Traffic,Parole,3JD,No,Yes,Male
383,2010,2013,White - Non-Hispanic,Under 25,D Felony,Violent,Sex,Special Sentence,3JD,Yes,Yes,Male
384,2010,2013,White - Hispanic,25-34,C Felony,Violent,Other Violent,Discharged – End of Sentence,,No,No,Male
385,2010,2013,White - Hispanic,25-34,C Felony,Violent,Other Violent,Discharged – End of Sentence,,No,No,Male
386,2010,2013,Black - Non-Hispanic,25-34,Aggravated Misdemeanor,Public Order,Traffic,Parole,5JD,Yes,Yes,Male
387,2010,2013,Black - Non-Hispanic,45-54,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,,No,No,Female
388,2010,2013,White - Non-Hispanic,25-34,D Felony,Public Order,OWI,Discharged – End of Sentence,,Yes,No,Male
389,2010,2013,White - Non-Hispanic,45-54,B Felony,Drug,Trafficking,Parole,5JD,Yes,Yes,Male
390,2010,2013,White - Non-Hispanic,Under 25,D Felony,Property,Theft,Discharged – End of Sentence,,No,No,Male
391,2010,2013,White - Non-Hispanic,Under 25,D Felony,Property,Theft,Discharged – End of Sentence,,No,No,Male
392,2010,2013,White - Non-Hispanic,Under 25,D Felony,Property,Theft,Discharged – End of Sentence,,No,No,Male
393,2010,2013,White - Non-Hispanic,Under 25,D Felony,Property,Theft,Discharged – End of Sentence,,No,No,Male
394,2010,2013,White - Non-Hispanic,Under 25,D Felony,Property,Theft,Discharged – End of Sentence,,No,No,Male
395,2010,2013,White - Non-Hispanic,Under 25,D Felony,Property,Theft,Discharged – End of Sentence,,No,No,Male
396,2010,2013,White - Non-Hispanic,Under 25,D Felony,Property,Theft,Discharged – End of Sentence,,No,No,Male
397,2010,2013,White - Non-Hispanic,Under 25,D Felony,Property,Theft,Discharged – End of Sentence,,No,No,Male
398,2010,2013,White - Non-Hispanic,Under 25,D Felony,Property,Theft,Discharged – End of Sentence,,No,No,Male
399,2010,2013,Black - Non-Hispanic,25-34,D Felony,Drug,Other Drug,Parole,3JD,No,Yes,Male
400,2010,2013,Black - Non-Hispanic,35-44,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,,No,No,Male
401,2010,2013,Black - Non-Hispanic,35-44,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,,No,No,Male
402,2010,2013,Black - Non-Hispanic,35-44,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,,No,No,Male
403,2010,2013,White - Non-Hispanic,Under 25,B Felony,Drug,Trafficking,Parole,1JD,Yes,Yes,Male
404,2010,2013,Black - Non-Hispanic,45-54,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,,No,No,Male
405,2010,2013,Black - Non-Hispanic,45-54,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,,No,No,Male
406,2010,2013,Black - Non-Hispanic,45-54,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,,No,No,Male
407,2010,2013,White - Non-Hispanic,45-54,D Felony,Drug,Drug Possession,Parole,8JD,No,Yes,Male
408,2010,2013,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole,2JD,No,Yes,Male
409,2010,2013,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole,2JD,No,Yes,Male
410,2010,2013,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole,2JD,No,Yes,Male
411,2010,2013,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole,2JD,No,Yes,Male
412,2010,2013,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole,2JD,No,Yes,Male
413,2010,2013,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole,2JD,No,Yes,Male
414,2010,2013,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole,2JD,No,Yes,Male
415,2010,2013,Black - Non-Hispanic,45-54,C Felony,Drug,Trafficking,Parole,5JD,Yes,Yes,Male
416,2010,2013,Black - Non-Hispanic,Under 25,D Felony,Property,Vandalism,Discharged – End of Sentence,,Yes,No,Male
417,2010,2013,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Discharged – End of Sentence,,Yes,No,Male
418,2010,2013,White - Non-Hispanic,55 and Older,Felony - Enhanced,Drug,Trafficking,Parole,1JD,Yes,Yes,Male
419,2010,2013,White - Non-Hispanic,45-54,Felony - Enhanced,Violent,Sex,Parole,6JD,No,Yes,Male
420,2010,2013,Black - Non-Hispanic,Under 25,D Felony,Property,Burglary,Parole,2JD,Yes,Yes,Male
421,2010,2013,Black - Non-Hispanic,35-44,D Felony,Property,Forgery/Fraud,Parole,7JD,Yes,Yes,Male
422,2010,2013,Black - Non-Hispanic,25-34,Aggravated Misdemeanor,Public Order,Sex Offender Registry/Residency,Parole,3JD,No,Yes,Male
423,2010,2013,White - Hispanic,Under 25,Aggravated Misdemeanor,Property,Theft,Discharged – End of Sentence,,No,No,Male
424,2010,2013,White - Hispanic,Under 25,Aggravated Misdemeanor,Property,Theft,Discharged – End of Sentence,,No,No,Male
425,2010,2013,White - Non-Hispanic,25-34,D Felony,Property,Vandalism,Parole,5JD,No,Yes,Male
426,2010,2013,White - Non-Hispanic,25-34,D Felony,Property,Vandalism,Parole,5JD,No,Yes,Male
427,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Sex,Discharged – End of Sentence,,Yes,No,Male
428,2010,2013,White - Hispanic,35-44,Felony - Enhanced,Drug,Trafficking,Parole,7JD,Yes,Yes,Male
429,2010,2013,Black - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male
